"ID","A","B","QUANTIDADE"
"117423","White bread","Chicken","1"
"117424","Liquor","Cheese","68"
"117429","Cheese","Tamarind","22"
"117432","Honey","Pepper (C. frutescens)","6"
"117433","Pasta","Sheep (Mutton, Lamb)","4"
"117435","Mandarin orange (Clementine, Tangerine)","Mozzarella cheese","20"
"117441","Pear","Pepper","4"
"117451","Black raspberry","Green cabbage","5"
"117464","Grape","Vanilla","32"
"117465","Haddock","Fishes","64"
"117466","Broccoli","Wheat bread","6"
"117467","Common bean","Kumquat","2"
"117474","Mushrooms","Parmesan cheese","65"
"117475","Lime","Common pea","1"
"117478","Pear","Sherry","19"
"117484","Fig","Cattle (Beef, Veal)","21"
"117488","Peanut","Tamarind","34"
"117489","Blackcurrant","Rubus (Blackberry, Raspberry)","60"
"117492","Mandarin orange (Clementine, Tangerine)","Garden tomato","25"
"117494","Cabbage","Crab","7"
"117496","Parsley","Mushrooms","6"
"117512","Lemon","Rice","16"
"117522","Sweet marjoram","Quince","4"
"117524","Essential oil","Plant","5"
"117525","Banana","Olive","36"
"117526","Nuts","Plant","1"
"117527","Liquorice","Allspice","1"
"117529","Skipjack tuna","Domestic pig","13"
"117538","Cheese","Mozzarella cheese","127"
"117539","Elderberry","Swiss cheese","28"
"117554","Vaccinium (Blueberry, Cranberry, Huckleberry)","Mandarin orange (Clementine, Tangerine)","28"
"117556","Chicken","Plain cream cheese","3"
"117568","Greek feta cheese","Wheat","1"
"117573","Endive","Sesame","2"
"117574","Anise","Cheddar Cheese","2"
"117585","Lemon grass","Mushrooms","5"
"117587","Grapefruit","Soy bean","18"
"117595","Corn","Blue cheese","43"
"117597","Blackcurrant","Watercress","3"
"117603","Cattle (Beef, Veal)","Cashew nut","9"
"117605","Squid","Tuna","11"
"117606","Cheddar Cheese","Butterfat","1"
"117612","Dill","Strawberry","2"
"117614","Lemon","Mushrooms","1"
"117619","Cheddar Cheese","Domestic pig","35"
"117623","Beer","Lime","25"
"117628","Peach","Wheat bread","20"
"117632","Coconut","Essential oil","2"
"117642","Parsley","Cattle (Beef, Veal)","3"
"117645","Garden onion","Vanilla","7"
"117648","Grape","Okra","7"
"117649","Herring","Octopus","1"
"117650","Crab","Shrimp","20"
"117660","Gadus (Common cod)","Pepper","1"
"117666","Cinnamon","Elderberry","17"
"117668","Mushrooms","Meat","27"
"117678","Catfish","Mung bean","25"
"117686","Rosemary","Sour cherry","3"
"117690","Essential oil","Sesame oil","2"
"117691","Liquor","Spearmint","1"
"117692","Almond","Catfish","1"
"117695","Rice","Essential oil","46"
"117699","Cattle (Beef, Veal)","Essential oil","1"
"117702","Cardamom","Lichee","10"
"117704","Peanut","Red wine","32"
"117710","Gadus (Common cod)","Cottage cheese","34"
"117712","Popcorn","Roe","3"
"117713","Cauliflower","Peach","8"
"117717","Cheese","Pistachio","5"
"117720","Cheese","Peanut","50"
"117721","Blackcurrant","Yogurt","10"
"117727","Kelp","Olive","2"
"117741","Butter","Mushrooms","51"
"117747","Common buckwheat","Vaccinium (Blueberry, Cranberry, Huckleberry)","31"
"117761","Vaccinium (Blueberry, Cranberry, Huckleberry)","Salmon","20"
"117767","Beer","Garlic","7"
"117770","Cattle (Beef, Veal)","Plant","1"
"117772","Black tea","Domestic pig","65"
"117773","Sesame","Essential oil","7"
"117774","Lobster","Blue cheese","2"
"117777","Nutmeg","Prickly pear","3"
"117784","Corn","Domestic pig","27"
"117786","Crab","Bean","16"
"117798","Kumquat","Rum","2"
"117808","Almond","Swiss cheese","2"
"117812","Cheese","Coconut oil","11"
"117815","Cloves","Juniperus communis","13"
"117819","Peppermint","Rose hip","1"
"117824","Brassicas","Bivalvia (Clam, Mussel, Oyster)","1"
"117827","Sesame","Tea","11"
"117829","Cheese","Sake","15"
"117830","Juniperus communis","Skipjack tuna","5"
"117831","Bean","Prunus (Cherry, Plum)","26"
"117832","Herring","Rum","25"
"117834","Fenugreek","Gin","1"
"117843","Rubus (Blackberry, Raspberry)","Salmon","34"
"117854","Chicken","Juniperus communis","23"
"117877","Cattle (Beef, Veal)","Crustaceans","1"
"117879","Mandarin orange (Clementine, Tangerine)","Domestic pig","17"
"117888","Domestic pig","Plant","16"
"117897","Apple","Elderberry","41"
"117898","Prunus (Cherry, Plum)","Pepper","7"
"117903","Brussel sprouts","Cream","2"
"117906","White mustard","Nectarine","2"
"117912","Apple","Macroalgae","1"
"117924","Blue cheese","Sweet orange","44"
"117929","Chicken","Domestic pig","1"
"117930","Angelica","Pepper (Spice)","1"
"117940","Carrot","Lettuce","3"
"117942","Cinnamon","Mushrooms","12"
"117946","Caraway","Strawberry","3"
"117950","Sweet orange","Salmon","10"
"117951","Plant","White bread","1"
"117952","Pistachio","Prickly pear","2"
"117956","Meat","Black raisin","10"
"117958","Prunus (Cherry, Plum)","Soy bean","34"
"117963","Asparagus","Cheese","26"
"117964","Cauliflower","Bean","12"
"117973","Cream","Cheese","23"
"117991","Coconut oil","White mustard","1"
"118000","Chives","Peppermint","2"
"118003","Green bell pepper","Parmesan cheese","8"
"118017","Common buckwheat","Swede","4"
"118025","Sweet orange","Scallop","4"
"118029","Common buckwheat","Cabbage","4"
"118030","Swiss cheese","Tuna","42"
"118032","Grape","Parsley","7"
"118035","Nutmeg","Salmon","6"
"118036","Pineapple","Winter squash","3"
"118037","Brussel sprouts","Squid","4"
"118039","Enokitake","Kohlrabi","14"
"118041","Bivalvia (Clam, Mussel, Oyster)","Sesame","1"
"118046","Bean","Garden tomato","47"
"118047","Fishes","Oat","18"
"118048","Anise","Green tea","5"
"118049","Sweet basil","Lemon grass","3"
"118054","Vaccinium (Blueberry, Cranberry, Huckleberry)","Rum","28"
"118058","Grape","Plant","8"
"118062","Corn","Syrup","2"
"118063","Apricot","Sheep (Mutton, Lamb)","17"
"118073","Swiss cheese","Ginger","29"
"118080","Lettuce","Cattle (Beef, Veal)","2"
"118085","Citrus","Tarragon","1"
"118086","Passion fruit","Black raisin","15"
"118089","Cinnamon","Cheese","6"
"118090","Blackberry","Catfish","21"
"118099","Chili","Citrus","11"
"118100","Asparagus","Whisky","14"
"118109","Durian","Wheat bread","1"
"118118","Cocoa bean","Hazelnut","6"
"118122","Sake","Whisky","17"
"118128","Cassava","Common pea","3"
"118151","Liquor","Soy sauce","1"
"118152","Avocado","Herring","10"
"118154","Meat","Cattle (Beef, Veal)","44"
"118155","Apple cider","Peanut","20"
"118163","Rice","Domestic pig","47"
"118164","Fenugreek","Kohlrabi","2"
"118169","Blackberry","Chinese cabbage","2"
"118176","Lingonberry","Cheese","4"
"118190","Soy bean","Green zucchini","1"
"118193","Roe","Chicken","11"
"118198","Allspice","Pepper (C. frutescens)","1"
"118203","Bean","Prunus (Cherry, Plum)","10"
"118204","Essential oil","Prunus (Cherry, Plum)","1"
"118211","Papaya","Tea","56"
"118216","Whisky","Oat","1"
"118222","Pasta","Swiss cheese","1"
"118225","Nutmeg","Passion fruit","7"
"118248","Kiwi","Lovage","11"
"118259","Domestic pig","Nectarine","11"
"118260","Kelp","Domestic pig","6"
"118262","Passion fruit","Plant","2"
"118279","Apple cider","Pineapple","28"
"118283","Saffron","Whisky","3"
"118291","Mushrooms","Wheat","1"
"118294","Sweet orange","Fishes","19"
"118306","Vaccinium (Blueberry, Cranberry, Huckleberry)","Cattle (Beef, Veal)","24"
"118307","Watermelon","Mung bean","28"
"118315","Anise","Lemon","7"
"118320","Fishes","Meat","20"
"118338","Gin","Sheep (Mutton, Lamb)","4"
"118341","Port wine","Rose hip","6"
"118343","Skipjack tuna","Pecan nut","4"
"118344","Tarragon","Cattle (Beef, Veal)","1"
"118356","Cheese","Bean","42"
"118357","Chicken","Cheese","60"
"118363","Sesame","Elderberry","7"
"118365","Chicken","Essential oil","6"
"118366","Black raspberry","Cucumber","7"
"118367","Rum","Pecan nut","30"
"118371","Milk (Cow)","Tea","63"
"118373","Freshwater eel","Guava","28"
"118405","Meat","Rose hip","5"
"118412","White mustard","Garden tomato","8"
"118421","Corn","Oat","14"
"118422","Papaya","Bean","34"
"118426","Cloves","Common pea","6"
"118434","Catfish","Plant","6"
"118444","Coconut","Sake","8"
"118452","Almond","Barley","5"
"118454","Lemon","Salmon","15"
"118455","Cattle (Beef, Veal)","Shrimp","2"
"118456","Mango","Sesame","8"
"118461","Asparagus","Common buckwheat","13"
"118462","Clam","Vaccinium (Blueberry, Cranberry, Huckleberry)","25"
"118464","Brassicas","Cheese","1"
"118465","Cottage cheese","Cheese","127"
"118469","Papaya","Prunus (Cherry, Plum)","38"
"118471","Pepper (C. frutescens)","Tuna","2"
"118478","Gin","Green bell pepper","2"
"118479","Black tea","Popcorn","16"
"118486","Meat","Whisky","23"
"118487","Cashew nut","Turkey","6"
"118492","Cheese","Olive oil","2"
"118499","Mushrooms","Mandarin orange (Clementine, Tangerine)","14"
"118500","Enokitake","Watermelon","31"
"118511","Globe artichoke","Leek","1"
"118514","Red wine","Coriander","11"
"118517","Mackerel","Sesame oil","1"
"118518","Broccoli","Oat","3"
"118520","Eggs","Fishes","15"
"118522","Crab","Garden tomato","12"
"118524","Apple cider","Pistachio","4"
"118530","Mushrooms","Vinegar","12"
"118541","Cream","Rice","15"
"118543","Macadamia nut","Almond","1"
"118555","Black raspberry","Nuts","5"
"118563","Common buckwheat","Quince","9"
"118564","Lime","Pepper","1"
"118568","Cottage cheese","Domestic pig","61"
"118577","Barley","Radish","7"
"118581","Cardamom","Cassava","1"
"118596","Chicken","Essential oil","10"
"118598","Gadus (Common cod)","Black raisin","6"
"118601","Bean","Watermelon","28"
"118605","Swiss cheese","Sausage","32"
"118611","Kale","Red wine","3"
"118622","Leek","Peanut oil","5"
"118635","Cream","Fruits","1"
"118636","Buttermilk","Bivalvia (Clam, Mussel, Oyster)","2"
"118644","Date","Flour","2"
"118655","Rum","Kumquat","2"
"118658","Sour orange","Coconut","5"
"118662","Chayote","Corn","1"
"118674","Liquor","Cattle (Beef, Veal)","4"
"118677","Cattle (Beef, Veal)","Herring","49"
"118678","Sesame oil","Mandarin orange (Clementine, Tangerine)","1"
"118699","Mung bean","Pepper","5"
"118700","Lard","Salmon","1"
"118706","Baked potato","Sesame oil","2"
"118712","Beer","Ginger","36"
"118713","Freshwater eel","Swiss cheese","37"
"118720","Plain cream cheese","Sheep (Mutton, Lamb)","45"
"118730","Buttermilk","Liquorice","1"
"118736","Cheddar Cheese","Peanut oil","13"
"118745","Cheese","Nuts","5"
"118751","Cheese","White bread","40"
"118765","Pepper","Salmon","2"
"118767","Elderberry","Greek feta cheese","28"
"118770","Chili","Rapeseed oil","5"
"118774","Common bean","Juniperus communis","23"
"118776","Citrus","Swiss cheese","20"
"118778","Milk (Cow)","Mozzarella cheese","68"
"118781","Coffee","Potato","54"
"118803","Guava","Essential oil","11"
"118811","Brussel sprouts","Domestic pig","4"
"118847","Lime","Tarragon","3"
"118849","Essential oil","Kiwi","23"
"118852","Mango","Syrup","1"
"118859","Black raisin","Fishes","7"
"118861","Baked potato","Garden onion","20"
"118863","Black raspberry","Bivalvia (Clam, Mussel, Oyster)","2"
"118867","Plant","Tamarind","4"
"118874","Cattle (Beef, Veal)","White wine","24"
"118875","Chayote","Red wine","1"
"118878","Turkey","Whisky","24"
"118883","Cheese","Crustaceans","1"
"118884","Coffee","Tamarind","31"
"118886","Cloves","Lingonberry","3"
"118900","Buttermilk","Mushrooms","3"
"118908","Durian","Essential oil","3"
"118910","Apple cider","Mushrooms","4"
"118914","Essential oil","Green tea","4"
"118922","Nectarine","Prunus (Cherry, Plum)","25"
"118929","Barley","Domestic pig","6"
"118942","Roe","Unknown","1"
"118946","Mushrooms","Strawberry","53"
"118947","Sherry","Vanilla","29"
"118956","Cauliflower","Domestic pig","1"
"118965","Clam","White mustard","6"
"118972","Quince","Red wine","20"
"118973","Haddock","Leek","13"
"118980","Almond","Juniperus communis","1"
"118981","Domestic pig","Soybean oil","1"
"118991","Chicken","Prickly pear","11"
"118994","Chicken","Corn","4"
"118995","Black tea","Roe","8"
"118997","Blackberry","Sweet orange","54"
"118999","Cheddar Cheese","White bread","45"
"119004","Cocoa bean","Pepper","7"
"119005","Salmon","Tamarind","17"
"119010","Sweet orange","Plant","1"
"119017","Mate","Potato","20"
"119026","Mushrooms","Star anise","2"
"119028","Red wine","Green cabbage","10"
"119029","Haddock","Mandarin orange (Clementine, Tangerine)","8"
"119030","Coconut oil","Walnut","1"
"119033","Common thyme","Garden tomato","9"
"119049","Sweet orange","Peppermint","12"
"119063","Gin","Peanut oil","1"
"119067","Liquor","Sheep (Mutton, Lamb)","1"
"119088","Quince","Black raisin","6"
"119112","Nutmeg","Turmeric","6"
"119117","Cheese","Shallot","5"
"119128","Citrus","Bivalvia (Clam, Mussel, Oyster)","3"
"119131","Lemon","Cheese","22"
"119133","Cassava","Blackcurrant","2"
"119136","Baked potato","Rye bread","41"
"119139","Plant","Cheese","46"
"119143","Globe artichoke","Buttermilk","1"
"119144","Coffee","Rye bread","50"
"119146","Cheese","Salmon","44"
"119149","Black raisin","Turkey","10"
"119156","Juniperus communis","Red wine","24"
"119160","Milk (Cow)","Nectarine","13"
"119171","Liquor","Wild celery","3"
"119174","Globe artichoke","Scallop","1"
"119176","Garden rhubarb","Cattle (Beef, Veal)","3"
"119181","Green bell pepper","Sesame","3"
"119186","Pear","Star anise","1"
"119187","Potato","Sesame","10"
"119188","Corn","Lime","14"
"119192","Cashew nut","Salmon","5"
"119194","Bean","Tuna","33"
"119206","Cattle (Beef, Veal)","White champagne","53"
"119209","Cattle (Beef, Veal)","Common thyme","9"
"119213","Common pea","Soybean oil","2"
"119223","Papaya","Wheat bread","37"
"119232","Coriander","Bean","5"
"119234","Rum","Garden tomato","65"
"119237","Vaccinium (Blueberry, Cranberry, Huckleberry)","Prunus (Cherry, Plum)","1"
"119239","Bean","Mentha","9"
"119243","Black tea","Soy bean","96"
"119247","Wild celery","Gadus (Common cod)","13"
"119250","Barley","Tea","46"
"119260","Nutmeg","Rye bread","2"
"119261","Meat","Milk (Cow)","1"
"119269","Oat","Peach","12"
"119273","Vaccinium (Blueberry, Cranberry, Huckleberry)","Parmesan cheese","53"
"119275","Haddock","Almond","1"
"119277","White champagne","Pear","19"
"119280","Watermelon","Rice","23"
"119283","Other fermented milk","Wheat bread","7"
"119287","Plant","Sweet orange","1"
"119291","Winter squash","Red wine","6"
"119295","Sweet bay","Pepper","11"
"119296","Oil palm","Wheat bread","2"
"119298","Caraway","Kiwi","1"
"119299","Common bean","Swiss cheese","44"
"119303","Popcorn","Winter squash","2"
"119305","Plain cream cheese","Sour cherry","6"
"119306","Lime","Parsley","1"
"119317","Juniperus communis","Mushrooms","21"
"119319","Essential oil","Rum","76"
"119320","Liquor","Yogurt","17"
"119321","Domestic pig","Bivalvia (Clam, Mussel, Oyster)","5"
"119323","Herring","Liquor","3"
"119333","Cardamom","Wheat bread","13"
"119335","Sweet bay","Liquorice","5"
"119341","Coconut oil","Milk (Cow)","9"
"119343","Essential oil","Pepper","1"
"119354","Pear","Red wine","19"
"119359","Brussel sprouts","Cheese","4"
"119361","Grapefruit","Olive","6"
"119367","Quince","Green cabbage","2"
"119368","Apricot","Swede","2"
"119370","Coffee","Plant","2"
"119373","Cassava","Sweet orange","2"
"119389","Liquor","Red wine","2"
"119391","Pear","Cattle (Beef, Veal)","21"
"119392","Cereals and cereal products","Port wine","1"
"119403","Milk (Cow)","Spearmint","8"
"119404","Common bean","Prickly pear","15"
"119414","Essential oil","Essential oil","5"
"119417","Essential oil","Cattle (Beef, Veal)","1"
"119418","Rubus (Blackberry, Raspberry)","Common sage","5"
"119426","Lemon grass","Shiitake","5"
"119429","Passion fruit","Salmon","25"
"119434","Cardamom","Radish","4"
"119436","Sweet bay","Port wine","12"
"119441","Black tea","Herring","40"
"119442","Nectarine","Rapeseed oil","4"
"119450","Lemon","Meat","2"
"119452","Cauliflower","Vanilla","4"
"119460","Nutmeg","Allspice","6"
"119464","Mentha","Pepper","9"
"119470","Elderberry","Swiss cheese","34"
"119471","Bivalvia (Clam, Mussel, Oyster)","Rubus (Blackberry, Raspberry)","7"
"119472","Liquor","Quince","1"
"119477","Cattle (Beef, Veal)","Pecan nut","1"
"119481","Skipjack tuna","Mentha","2"
"119482","Rum","Macroalgae","1"
"119483","Pear","Yam","1"
"119487","Cattle (Beef, Veal)","Sweet potato","8"
"119488","Lettuce","Sausage","2"
"119499","Garden rhubarb","Blue cheese","4"
"119501","Pineapple","Mushrooms","7"
"119505","Bivalvia (Clam, Mussel, Oyster)","Tuna","21"
"119507","Cattle (Beef, Veal)","Soy bean","100"
"119508","Cheese","Sheep (Mutton, Lamb)","45"
"119510","Domestic pig","Oat","21"
"119516","Essential oil","Pineapple","39"
"119517","Clam","Elderberry","20"
"119523","Liquor","Nectarine","2"
"119528","Cheese","Allspice","1"
"119532","Baked potato","Olive oil","1"
"119539","Domestic pig","Strawberry","7"
"119549","Ginger","Honey","13"
"119558","Bivalvia (Clam, Mussel, Oyster)","White bread","5"
"119562","Chicken","Vinegar","14"
"119572","Catfish","Lettuce","2"
"119575","Prunus (Cherry, Plum)","Domestic pig","18"
"119576","Roe","Cheddar Cheese","12"
"119578","Rosemary","Fishes","4"
"119581","Coffee","Allspice","2"
"119583","Liquor","White mustard","1"
"119586","Clam","Rice","32"
"119588","Citrus","Peppermint","7"
"119600","Anise","Prunus (Cherry, Plum)","4"
"119609","Wild celery","Rapeseed oil","4"
"119613","Pistachio","Rubus (Blackberry, Raspberry)","5"
"119617","Passion fruit","Almond","3"
"119620","Kiwi","Rum","19"
"119621","Oat","Garden onion","1"
"119622","Grape","Lentils","1"
"119624","Essential oil","Sherry","3"
"119627","Barley","Sour cherry","5"
"119628","Fenugreek","Garlic","1"
"119637","Fenugreek","Mango","8"
"119638","Whisky","Potato","2"
"119641","Nutmeg","Cattle (Beef, Veal)","5"
"119651","Blackberry","Peanut","30"
"119657","Strawberry","Walnut","2"
"119660","Liquor","Cocoa bean","15"
"119662","Rice","Turmeric","1"
"119670","Cattle (Beef, Veal)","Butter","1"
"119672","Fig","Common pea","11"
"119673","Swiss cheese","Mango","58"
"119679","Butter","Grape","45"
"119682","Anise","Strawberry","5"
"119683","Domestic pig","Cheese","58"
"119685","Apricot","Bean","27"
"119696","Passion fruit","Cheese","46"
"119710","Meat","Shiitake","27"
"119712","Anise","Vanilla","1"
"119723","Sausage","Sesame","9"
"119736","Blue cheese","Mackerel","34"
"119739","Blue cheese","Lovage","10"
"119740","Lima bean","Yam","1"
"119742","Fenugreek","Liquor","1"
"119749","Grapefruit","Milk (Cow)","17"
"119750","Prunus (Cherry, Plum)","Rum","2"
"119752","Haddock","Winter squash","5"
